FARS_ID,YEAR,MONTH,DAY,HOUR,MINUTE,STATE,CITY,LATITUDE,LONGITUDE,SEVERITY,FATALITIES,INJURIES,NUM_VEHICLES,WEATHER,ROAD_SURFACE
FARS_2023_000080,2023,3,26,3,39,CA,Los Angeles,33.735289,-118.310626,No Injury,0,2,3,Fog,Dry
FARS_2023_000081,2023,6,24,9,14,CA,Los Angeles,33.974759,-118.124387,Fatal,0,10,1,Wind,Snow/Ice
FARS_2023_000082,2023,1,13,19,5,CA,Los Angeles,33.728806,-118.490339,Serious Injury,2,9,2,Fog,Wet
FARS_2023_000083,2023,3,14,9,42,CA,Los Angeles,33.705772,-118.405213,Fatal,0,8,4,Rain,Dry
FARS_2023_000084,2023,8,15,17,50,CA,Los Angeles,33.720368,-118.288281,Fatal,0,8,1,Snow,Snow/Ice
FARS_2023_000085,2023,11,14,10,14,CA,Los Angeles,34.01357,-118.078562,Serious Injury,0,3,2,Fog,Dry
FARS_2023_000086,2023,6,18,1,0,CA,Los Angeles,33.730501,-118.213022,Serious Injury,0,10,2,Rain,Snow/Ice
FARS_2023_000087,2023,7,21,20,43,CA,Los Angeles,33.920744,-118.157646,No Injury,1,8,2,Clear,Wet
FARS_2023_000088,2023,3,24,6,44,CA,Los Angeles,33.991734,-118.456436,Fatal,0,4,2,Clear,Snow/Ice
FARS_2023_000089,2023,5,22,7,49,CA,Los Angeles,33.862593,-118.213095,Other Injury,0,9,2,Rain,Dry
FARS_2023_000090,2023,12,26,5,25,CA,Los Angeles,33.891515,-118.274986,Serious Injury,0,0,1,Snow,Gravel
FARS_2023_000091,2023,1,22,2,58,CA,Los Angeles,34.010836,-118.381184,Serious Injury,0,1,1,Rain,Wet
FARS_2023_000092,2023,8,1,4,13,CA,Los Angeles,33.819948,-118.199091,No Injury,0,2,1,Fog,Gravel
FARS_2023_000093,2023,5,2,19,50,CA,Los Angeles,34.094141,-118.118985,Other Injury,0,5,3,Clear,Snow/Ice
FARS_2023_000094,2023,7,28,14,19,CA,Los Angeles,33.855916,-117.930487,Fatal,0,8,4,Wind,Wet
FARS_2023_000095,2023,7,17,22,24,CA,Los Angeles,33.700572,-118.355309,Fatal,0,3,2,Snow,Snow/Ice
FARS_2023_000096,2023,2,28,9,11,CA,Los Angeles,33.788108,-117.989825,Other Injury,0,10,2,Fog,Snow/Ice
FARS_2023_000097,2023,6,26,23,47,CA,Los Angeles,33.735845,-118.196723,Other Injury,0,5,1,Wind,Gravel
FARS_2023_000098,2023,1,13,16,33,CA,Los Angeles,33.922836,-117.933043,Serious Injury,0,2,3,Fog,Dry
FARS_2023_000099,2023,6,22,6,27,CA,Los Angeles,33.934107,-118.428647,Fatal,0,9,2,Wind,Dry
FARS_2023_000100,2023,6,2,20,42,CA,Los Angeles,33.86617,-118.233803,No Injury,0,5,3,Wind,Snow/Ice
FARS_2023_000101,2023,7,22,18,32,CA,Los Angeles,33.71112,-117.992582,Other Injury,0,8,4,Wind,Dry
FARS_2023_000102,2023,4,19,5,23,CA,Los Angeles,33.928132,-118.434522,No Injury,0,10,3,Snow,Snow/Ice
FARS_2023_000103,2023,9,19,14,51,CA,Los Angeles,33.805599,-118.053797,Serious Injury,0,2,4,Rain,Gravel
FARS_2023_000104,2023,3,26,5,24,CA,Los Angeles,34.047306,-118.103752,Serious Injury,0,3,2,Wind,Snow/Ice
FARS_2023_000105,2023,7,10,7,0,CA,Los Angeles,33.80652,-117.913435,Other Injury,0,9,2,Fog,Wet
FARS_2023_000106,2023,12,24,22,25,CA,Los Angeles,33.804208,-118.462049,Other Injury,0,7,3,Fog,Snow/Ice
FARS_2023_000107,2023,11,13,7,56,CA,Los Angeles,33.757366,-118.279901,Other Injury,0,3,3,Wind,Dry
FARS_2023_000108,2023,4,26,17,43,CA,Los Angeles,33.931278,-118.238094,No Injury,0,6,4,Wind,Wet
FARS_2023_000109,2023,1,16,23,40,CA,Los Angeles,33.832159,-118.244685,Serious Injury,0,9,2,Snow,Dry
FARS_2023_000110,2023,6,27,7,42,CA,Los Angeles,33.791915,-118.232443,Other Injury,0,10,3,Rain,Wet
FARS_2023_000111,2023,9,9,22,31,CA,Los Angeles,33.754508,-118.056973,Other Injury,0,10,4,Snow,Wet
FARS_2023_000112,2023,9,25,2,22,CA,Los Angeles,33.975066,-118.318654,No Injury,0,2,3,Clear,Snow/Ice
FARS_2023_000113,2023,3,10,12,28,CA,Los Angeles,33.985059,-118.459826,Serious Injury,0,9,2,Rain,Dry
FARS_2023_000114,2023,3,22,13,15,CA,Los Angeles,33.984452,-118.373301,Fatal,0,5,4,Fog,Dry
FARS_2023_000115,2023,11,20,16,29,CA,Los Angeles,33.83422,-117.988199,No Injury,0,8,4,Wind,Wet
FARS_2023_000116,2023,10,7,14,41,CA,Los Angeles,33.770358,-117.96171,No Injury,0,9,3,Snow,Dry
FARS_2023_000117,2023,6,4,6,29,CA,Los Angeles,33.87966,-118.279774,Fatal,0,1,3,Snow,Gravel
FARS_2023_000118,2023,10,19,16,1,CA,Los Angeles,33.756869,-118.356344,No Injury,2,10,3,Fog,Dry
FARS_2023_000119,2023,3,22,4,44,CA,Los Angeles,33.728705,-117.992478,Other Injury,0,2,1,Wind,Wet
FARS_2023_000120,2023,2,6,10,3,CA,Los Angeles,33.721641,-117.960961,Other Injury,0,9,1,Wind,Snow/Ice
FARS_2023_000121,2023,10,2,3,7,CA,Los Angeles,33.810255,-118.164776,Serious Injury,0,6,3,Rain,Dry
FARS_2023_000122,2023,12,18,14,56,CA,Los Angeles,33.808337,-118.212142,Other Injury,0,2,1,Wind,Snow/Ice
FARS_2023_000123,2023,11,8,9,20,CA,Los Angeles,34.027811,-118.138429,Other Injury,0,3,4,Snow,Gravel
FARS_2023_000124,2023,4,20,14,3,CA,Los Angeles,34.031092,-118.40053,Other Injury,0,9,1,Clear,Wet
FARS_2023_000125,2023,1,18,19,19,CA,Los Angeles,33.951537,-118.487786,Serious Injury,0,6,2,Snow,Wet
FARS_2023_000126,2023,4,15,4,4,CA,Los Angeles,33.958571,-118.249516,Serious Injury,0,6,3,Fog,Wet
FARS_2023_000127,2023,1,17,16,14,CA,Los Angeles,34.086474,-118.341465,Serious Injury,0,2,4,Fog,Snow/Ice
FARS_2023_000128,2023,1,22,20,24,CA,Los Angeles,33.881541,-118.444915,Other Injury,0,0,3,Rain,Wet
FARS_2023_000129,2023,8,23,0,24,CA,Los Angeles,33.999298,-118.239667,Fatal,0,10,4,Clear,Wet
FARS_2023_000130,2023,12,12,2,15,CA,Los Angeles,33.764926,-118.36126,No Injury,0,7,1,Clear,Dry
FARS_2023_000131,2023,3,4,5,56,CA,Los Angeles,33.811632,-118.367086,Fatal,0,7,3,Snow,Wet
FARS_2023_000132,2023,4,6,14,12,CA,Los Angeles,34.025225,-118.064993,Serious Injury,0,1,2,Snow,Gravel
FARS_2023_000133,2023,12,19,8,3,CA,Los Angeles,33.85186,-118.344508,Serious Injury,0,0,3,Clear,Snow/Ice
FARS_2023_000134,2023,5,15,19,5,CA,Los Angeles,33.899295,-118.019516,Fatal,0,0,3,Snow,Wet
FARS_2023_000135,2023,5,4,21,49,CA,Los Angeles,33.914654,-118.153004,No Injury,0,6,1,Fog,Gravel
FARS_2023_000136,2023,7,18,7,12,CA,Los Angeles,33.769088,-118.417216,No Injury,0,5,2,Clear,Wet
FARS_2023_000137,2023,10,23,15,14,CA,Los Angeles,33.793329,-118.492151,Serious Injury,0,5,3,Fog,Wet
FARS_2023_000138,2023,7,29,15,44,CA,Los Angeles,33.796359,-118.091548,Serious Injury,0,10,1,Fog,Dry
FARS_2023_000139,2023,4,26,17,24,CA,Los Angeles,33.825645,-117.959941,Other Injury,0,0,2,Rain,Snow/Ice
FARS_2023_000140,2023,6,17,14,31,CA,Los Angeles,33.749991,-118.490235,Other Injury,0,2,1,Fog,Wet
FARS_2023_000141,2023,8,22,20,41,CA,Los Angeles,33.793104,-118.163638,Serious Injury,0,10,2,Wind,Snow/Ice
FARS_2023_000142,2023,6,18,14,57,CA,Los Angeles,33.918499,-118.056266,Serious Injury,0,9,3,Clear,Wet
FARS_2023_000143,2023,10,5,23,24,CA,Los Angeles,33.811946,-117.902553,Other Injury,0,9,4,Rain,Gravel
FARS_2023_000144,2023,1,29,18,16,CA,Los Angeles,33.810147,-118.442335,Other Injury,0,4,3,Wind,Wet
FARS_2023_000145,2023,7,6,5,39,CA,Los Angeles,34.029903,-118.220647,Fatal,0,4,2,Wind,Wet
FARS_2023_000146,2023,4,9,11,6,CA,Los Angeles,33.756953,-117.925565,No Injury,0,6,3,Fog,Dry
FARS_2023_000147,2023,12,27,15,26,CA,Los Angeles,33.800497,-117.944118,No Injury,0,6,3,Wind,Wet
FARS_2023_000148,2023,9,6,17,50,CA,Los Angeles,33.90852,-117.978198,No Injury,0,0,1,Clear,Snow/Ice
FARS_2023_000149,2023,6,23,0,24,CA,Los Angeles,33.734107,-118.0647,Fatal,0,7,4,Clear,Gravel
FARS_2023_000150,2023,12,30,10,12,CA,Los Angeles,33.882511,-118.094398,Other Injury,0,0,2,Rain,Gravel
FARS_2023_000151,2023,3,30,17,21,CA,Los Angeles,33.991637,-118.128271,Other Injury,0,9,1,Fog,Dry
FARS_2023_000152,2023,7,2,1,33,CA,Los Angeles,33.733994,-118.294874,Serious Injury,0,1,2,Clear,Snow/Ice
FARS_2023_000153,2023,11,13,0,15,CA,Los Angeles,34.022167,-117.918314,Other Injury,0,9,1,Rain,Snow/Ice
FARS_2023_000154,2023,11,2,7,16,CA,Los Angeles,33.802858,-118.292498,No Injury,0,1,3,Rain,Dry
FARS_2023_000155,2023,5,8,6,0,CA,Los Angeles,33.737698,-118.06092,Serious Injury,0,10,2,Fog,Gravel
FARS_2023_000156,2023,3,21,5,24,CA,Los Angeles,33.727305,-118.144493,Other Injury,0,5,1,Clear,Gravel
FARS_2023_000157,2023,5,31,9,54,CA,Los Angeles,33.706281,-118.188423,Fatal,0,6,3,Rain,Dry
FARS_2023_000158,2023,1,13,3,16,CA,Los Angeles,33.999859,-118.25381,No Injury,0,5,3,Wind,Wet
FARS_2023_000159,2023,2,6,21,25,CA,Los Angeles,33.702186,-118.474664,Other Injury,0,4,2,Snow,Gravel
FARS_2023_000160,2023,6,25,13,47,CA,Los Angeles,33.738919,-118.424574,Other Injury,0,9,4,Fog,Gravel
FARS_2023_000161,2023,1,24,7,41,CA,Los Angeles,34.062771,-118.482821,Other Injury,5,7,4,Snow,Dry
FARS_2023_000162,2023,11,25,6,22,CA,Los Angeles,34.007555,-118.439426,Other Injury,0,4,3,Clear,Wet
FARS_2023_000163,2023,1,15,14,4,CA,Los Angeles,34.027756,-118.459423,No Injury,0,0,1,Rain,Snow/Ice
FARS_2023_000164,2023,4,7,23,7,CA,Los Angeles,33.853393,-118.226276,No Injury,0,9,2,Wind,Gravel
FARS_2023_000165,2023,2,27,17,34,CA,Los Angeles,33.758861,-118.211045,No Injury,0,4,1,Fog,Snow/Ice
FARS_2023_000166,2023,11,2,1,37,CA,Los Angeles,33.812489,-118.479506,Other Injury,0,4,3,Clear,Gravel
FARS_2023_000167,2023,8,14,10,2,CA,Los Angeles,33.719612,-118.106517,Serious Injury,0,2,4,Rain,Gravel
FARS_2023_000168,2023,11,5,9,43,CA,Los Angeles,33.864366,-118.49946,Fatal,0,0,3,Rain,Wet
FARS_2023_000169,2023,6,3,20,19,CA,Los Angeles,33.978218,-118.456401,Other Injury,0,4,2,Clear,Dry
FARS_2023_000170,2023,11,17,10,30,CA,Los Angeles,33.956417,-117.989239,Serious Injury,0,3,3,Fog,Gravel
FARS_2023_000171,2023,8,16,2,55,CA,Los Angeles,33.90961,-118.021529,Serious Injury,0,8,3,Rain,Gravel
FARS_2023_000172,2023,3,19,16,10,CA,Los Angeles,33.959482,-118.472864,No Injury,0,6,4,Clear,Dry
FARS_2023_000173,2023,7,2,21,32,CA,Los Angeles,33.994497,-118.433949,Fatal,0,8,3,Wind,Gravel
FARS_2023_000174,2023,4,20,14,19,CA,Los Angeles,34.083479,-118.215928,Fatal,0,4,4,Snow,Gravel
FARS_2023_000175,2023,4,10,23,47,CA,Los Angeles,33.902019,-117.936136,Serious Injury,0,2,1,Clear,Snow/Ice
FARS_2023_000176,2023,5,7,21,26,CA,Los Angeles,33.758172,-118.119451,No Injury,0,5,2,Snow,Wet
FARS_2023_000177,2023,12,12,6,49,CA,Los Angeles,33.931663,-118.214367,Fatal,0,2,3,Rain,Wet
FARS_2023_000178,2023,8,31,20,54,CA,Los Angeles,34.070395,-118.117607,Serious Injury,0,3,3,Rain,Snow/Ice
FARS_2023_000179,2023,3,23,6,17,CA,Los Angeles,33.883382,-117.980229,Fatal,0,4,4,Rain,Dry
FARS_2023_000180,2023,7,22,5,49,CA,Los Angeles,33.708592,-118.02612,No Injury,0,3,4,Rain,Dry
FARS_2023_000181,2023,9,24,14,42,CA,Los Angeles,34.093706,-118.28033,Fatal,0,4,2,Clear,Dry
FARS_2023_000182,2023,3,7,13,49,CA,Los Angeles,34.066719,-118.135884,Fatal,0,2,3,Clear,Dry
FARS_2023_000183,2023,5,18,20,55,CA,Los Angeles,33.86031,-118.440928,Serious Injury,0,9,1,Clear,Gravel
FARS_2023_000184,2023,7,1,0,9,CA,Los Angeles,33.968568,-118.377146,Other Injury,0,9,1,Clear,Snow/Ice
FARS_2023_000185,2023,5,17,2,22,CA,Los Angeles,34.019695,-117.978082,No Injury,0,0,3,Snow,Snow/Ice
FARS_2023_000186,2023,4,11,12,37,CA,Los Angeles,34.023031,-118.048569,No Injury,0,4,4,Clear,Gravel
FARS_2023_000187,2023,12,6,5,38,CA,Los Angeles,33.953355,-117.965197,Other Injury,0,10,1,Snow,Gravel
FARS_2023_000188,2023,8,31,13,18,CA,Los Angeles,33.952519,-118.277251,Other Injury,0,1,4,Rain,Wet
FARS_2023_000189,2023,5,18,7,16,CA,Los Angeles,34.075475,-117.945958,No Injury,0,2,1,Wind,Snow/Ice
FARS_2023_000190,2023,9,6,16,48,CA,Los Angeles,34.085545,-118.110921,Serious Injury,0,10,4,Wind,Gravel
FARS_2023_000191,2023,6,2,20,46,CA,Los Angeles,33.903298,-118.422093,Serious Injury,0,10,4,Rain,Gravel
FARS_2023_000192,2023,12,15,11,32,CA,Los Angeles,34.025538,-118.129746,Fatal,0,1,2,Clear,Dry
FARS_2023_000193,2023,6,21,11,36,CA,Los Angeles,33.746251,-118.434837,Other Injury,0,7,1,Snow,Snow/Ice
FARS_2023_000194,2023,4,22,20,42,CA,Los Angeles,33.852341,-118.31502,Serious Injury,0,5,4,Rain,Dry
FARS_2023_000195,2023,1,31,14,20,CA,Los Angeles,34.098234,-118.170369,No Injury,0,9,3,Rain,Wet
FARS_2023_000196,2023,10,24,16,18,CA,Los Angeles,34.084505,-118.172146,No Injury,0,8,1,Fog,Gravel
FARS_2023_000197,2023,1,13,20,15,CA,Los Angeles,34.002661,-117.932867,No Injury,0,10,4,Wind,Gravel
FARS_2023_000198,2023,2,20,18,46,CA,Los Angeles,33.700895,-118.419448,Other Injury,0,3,2,Snow,Snow/Ice
FARS_2023_000199,2023,9,21,0,45,CA,Los Angeles,33.976046,-118.052924,Serious Injury,0,4,1,Wind,Wet
FARS_2023_000200,2023,3,25,23,55,CA,Los Angeles,34.042571,-118.42213,No Injury,0,8,1,Snow,Wet
FARS_2023_000201,2023,8,27,6,38,CA,Los Angeles,33.735575,-118.210966,No Injury,0,6,3,Wind,Snow/Ice
FARS_2023_000202,2023,6,2,21,53,CA,Los Angeles,33.756818,-118.170548,Other Injury,1,6,1,Fog,Snow/Ice
FARS_2023_000203,2023,4,18,19,32,CA,Los Angeles,33.868168,-117.960718,Serious Injury,0,5,1,Rain,Snow/Ice
FARS_2023_000204,2023,2,13,21,9,CA,Los Angeles,33.887572,-118.137333,Serious Injury,0,8,3,Rain,Wet
FARS_2023_000205,2023,11,17,18,0,CA,Los Angeles,33.71401,-118.092183,No Injury,2,10,4,Wind,Dry
FARS_2023_000206,2023,1,4,17,25,CA,Los Angeles,33.882242,-117.911318,Serious Injury,0,9,4,Fog,Wet
FARS_2023_000207,2023,1,22,14,47,CA,Los Angeles,33.824468,-118.223499,Fatal,0,9,3,Snow,Snow/Ice
FARS_2023_000208,2023,2,15,9,52,CA,Los Angeles,33.901754,-118.099018,Fatal,0,10,3,Clear,Snow/Ice
FARS_2023_000209,2023,11,1,0,22,CA,Los Angeles,33.988647,-118.313449,Other Injury,0,8,3,Snow,Dry
FARS_2023_000210,2023,1,2,19,43,CA,Los Angeles,33.803791,-118.175562,Other Injury,0,8,1,Fog,Gravel
FARS_2023_000211,2023,11,15,0,1,CA,Los Angeles,34.039321,-118.254131,Other Injury,0,3,1,Clear,Wet
FARS_2023_000212,2023,3,20,10,40,CA,Los Angeles,33.761002,-118.259076,No Injury,1,3,2,Rain,Snow/Ice
FARS_2023_000213,2023,7,7,11,7,CA,Los Angeles,33.704735,-118.082903,Serious Injury,0,4,2,Clear,Wet
FARS_2023_000214,2023,10,20,18,29,CA,Los Angeles,33.838321,-118.313069,No Injury,0,0,3,Rain,Snow/Ice
FARS_2023_000215,2023,12,25,5,15,CA,Los Angeles,34.066182,-117.976636,No Injury,1,7,3,Rain,Snow/Ice
FARS_2023_000216,2023,2,17,2,40,CA,Los Angeles,33.782141,-118.387363,Fatal,0,0,2,Fog,Wet
FARS_2023_000217,2023,8,10,18,22,CA,Los Angeles,33.807941,-118.144067,Serious Injury,0,5,2,Fog,Snow/Ice
